1	1	1	43	0	1	500	2	2.5	2.5	0.0095	1	945193	502	573	1075	1145	1647	NaN	111	27	1	0	0	42	1	1	275	285	11	7.3614576	0.068584088	-0.35372032	0.068584088	-0.35372032	0.082189032	-0.33637832	0.14652712	-0.36013518
1	1	1	43	0	1	500	2	2.5	2.5	0.0095	1	945193	502	573	1075	1145	1647	NaN	111	27	1	0	0	42	2	1	1033	1058	26	18.09426	0.33822957	0.52011575	0.33822957	0.52011575	0.03622868	-0.37152238	0.32973133	-0.20342885
1	1	1	43	0	1	500	2	2.5	2.5	0.0095	1	945193	502	573	1075	1145	1647	NaN	111	27	1	0	0	42	3	1	1441	1468	28	29.475152	0.53507604	3.1186345	0.53519457	3.1104481	0.59134891	-0.050842453	0.056413876	-0.0385592
1	1	1	44	0	1	300	2	2.5	2.5	0.0095	1	947713	502	572	874	944	1446	NaN	111	27	1	0	0	43	1	1	1	12	12	10.903949	0.093496021	2.7444732	0.093496021	2.7444732	0.77207802	-0.070899413	0.68585796	-0.03473856
1	1	1	44	0	1	300	2	2.5	2.5	0.0095	1	947713	502	572	874	944	1446	NaN	111	27	1	0	0	43	2	1	919	939	21	12.12654	0.19170716	2.6434269	0.19170716	2.6434269	0.35954316	-0.19867676	0.191136	-0.1070762
1	1	1	45	0	3	300	2	2.5	2.5	0.0095	1	949942	502	572	874	944	1446	NaN	189	6	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	46	0	1	700	2	2.5	2.5	0.0095	1	952553	502	572	1275	1345	1847	NaN	111	6	0	0	0	45	1	1	214	231	18	9.374949	0.13075598	1.2517911	0.13128471	1.2398145	0.3128967	-0.22646865	0.35390467	-0.10230959
1	1	1	47	0	1	100	1	2.5	2.5	0.0095	2	955304	502	572	672	743	1245	NaN	111	6	1	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	48	0	3	300	1	2.5	2.5	0.0095	1	957422	502	573	874	944	1446	NaN	111	6	0	0	0	47	1	1	66	85	20	13.448859	0.20318793	-0.11170137	0.20327027	-0.11525653	0.60122033	-0.14953701	0.80314197	-0.17218621
1	1	1	48	0	3	300	1	2.5	2.5	0.0095	1	957422	502	573	874	944	1446	NaN	111	6	0	0	0	47	2	1	222	236	15	7.6056477	0.096474598	-3.0235917	0.096474598	-3.0235917	0.51637164	-0.23611172	0.42056793	-0.24746941
1	1	1	49	0	3	700	1	2.5	2.5	0.0095	1	959691	502	572	1275	1346	1848	NaN	111	27	1	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	50	0	3	100	2	2.5	2.5	0.0095	1	962342	502	572	673	743	1245	NaN	111	27	1	0	0	49	1	1	27	68	42	13.858207	0.10314768	-0.24717524	0.21904631	-0.27695215	0.4812087	-0.0048660708	0.58122146	-0.030102804
1	1	1	51	0	1	500	2	2.5	2.5	0.0095	1	964450	502	572	1075	1145	1647	NaN	207	27	1	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	52	0	3	500	1	2.5	2.5	0.0095	2	967121	502	572	1074	1145	1647	NaN	111	27	0	0	0	51	1	1	1	27	27	18.168457	0.35317985	-2.9530049	0.35317985	-2.9530049	0.64520868	0.18283405	0.29829072	0.11662275
1	1	1	52	0	3	500	1	2.5	2.5	0.0095	2	967121	502	572	1074	1145	1647	NaN	111	27	0	0	0	51	2	1	347	363	17	10.932679	0.14774494	0.6579129	0.14774494	0.6579129	-0.046721792	-0.10367704	0.07018437	-0.013335921
1	1	1	53	0	3	700	2	2.5	2.5	0.0095	1	969661	502	572	1275	1345	1848	NaN	176	27	1	0	0	52	1	1	1764	1783	20	9.5624098	0.150676	2.3790037	0.150676	2.3790037	0.56147868	0.28048506	0.4525324	0.38457139
1	1	1	54	0	3	300	2	2.5	2.5	0.0095	2	972352	502	572	873	944	1446	NaN	170	27	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	55	0	1	300	1	2.5	2.5	0.0095	1	974772	502	572	873	943	1445	NaN	111	27	1	0	0	54	1	1	309	331	23	20.504188	0.34047352	0.33454684	0.34047352	0.33454684	0.32997355	-0.027550691	0.65157095	0.08424078
1	1	1	55	0	1	300	1	2.5	2.5	0.0095	1	974772	502	572	873	943	1445	NaN	111	27	1	0	0	54	2	1	447	468	22	21.202168	0.34395221	3.0597893	0.34395221	3.0597893	0.50968427	0.114828	0.16688225	0.14293307
1	1	1	56	0	3	300	1	2.5	2.5	0.0095	1	977031	502	572	873	943	1446	NaN	163	6	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	57	0	3	100	1	2.5	2.5	0.0095	1	979501	502	572	672	742	1244	NaN	111	27	1	0	0	56	1	1	1154	1173	20	12.712631	0.19126582	1.2868467	0.19126582	1.2868467	0.56046658	0.23014402	0.61404957	0.41375087
1	1	1	58	0	3	900	1	2.5	2.5	0.0095	1	981539	502	572	1476	1546	2048	NaN	111	27	1	0	0	57	1	1	1900	1958	59	48.372008	0.90865609	-0.0023001186	1.0376948	-0.015091945	0.66812248	0.38596432	1.5767762	0.38387431
1	1	1	58	0	3	900	1	2.5	2.5	0.0095	1	981539	502	572	1476	1546	2048	NaN	111	27	1	0	0	57	2	1	2005	2036	32	34.447692	0.684235	3.0276785	0.684235	3.0276785	1.4991718	0.40291978	0.81937151	0.4806954
1	1	1	59	0	3	300	1	2.5	2.5	0.0095	1	984531	502	572	873	943	1445	NaN	111	27	1	0	0	58	1	1	263	282	20	9.577187	0.14940781	0.61564571	0.14940781	0.61564571	0.1369328	-0.10427769	0.25890944	-0.017996807
1	1	1	60	0	1	900	1	2.5	2.5	0.0095	1	986770	502	572	1476	1546	2048	NaN	198	27	1	0	0	59	1	1	112	122	11	7.3961647	0.069935561	3.1232906	0.069935561	3.1232906	0.41298061	-0.14891306	0.34305676	-0.14763317
1	1	1	62	0	3	300	1	2.5	2.5	0.0095	2	992011	502	572	873	943	1445	NaN	111	6	1	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	63	0	1	100	2	2.5	2.5	0.0095	2	994250	502	572	672	743	1245	NaN	443	27	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	64	0	3	100	2	2.5	2.5	0.0095	2	996880	502	572	673	743	1245	NaN	475	27	0	0	0	62	1	1	227	242	16	13.648691	0.17830261	0.13339324	0.17830984	0.13369524	0.089028749	-0.24255815	0.26574737	-0.21884426
1	1	1	65	0	3	100	2	2.5	2.5	0.0095	2	999280	502	572	673	743	1245	NaN	395	27	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	66	0	3	900	2	2.5	2.5	0.0095	2	1001599	502	572	1476	1546	2048	NaN	170	27	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	67	0	3	500	2	2.5	2.5	0.0095	1	1004611	502	572	1075	1145	1647	NaN	111	27	1	0	0	65	1	1	73	84	12	5.9658796	0.064127829	-2.449171	0.064127829	-2.449171	0.90884177	-0.25861852	0.85948243	-0.29955792
1	1	1	67	0	3	500	2	2.5	2.5	0.0095	1	1004611	502	572	1075	1145	1647	NaN	111	27	1	0	0	65	2	1	1585	1614	30	24.917534	0.50574685	0.3324475	0.50574685	0.3324475	0.61119249	-0.16601529	1.0892479	-0.00096101336
1	1	1	68	0	3	900	2	2.5	2.5	0.0095	1	1007201	502	573	1476	1547	2049	NaN	111	27	1	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	69	0	3	700	1	2.5	2.5	0.0095	2	1010173	502	573	1276	1346	1848	NaN	111	27	0	0	0	67	1	1	27	47	21	7.4011655	0.13679915	-2.4326247	0.13679915	-2.4326247	1.2863689	0.19177187	1.1825336	0.10270868
1	1	1	69	0	3	700	1	2.5	2.5	0.0095	2	1010173	502	573	1276	1346	1848	NaN	111	27	0	0	0	67	2	1	116	144	29	22.344026	0.43410379	-2.8274691	0.43410379	-2.8274691	1.0379339	-0.0078024705	0.62507192	-0.14193317
1	1	1	69	0	3	700	1	2.5	2.5	0.0095	2	1010173	502	573	1276	1346	1848	NaN	111	27	0	0	0	67	3	1	381	398	18	11.232489	0.1610341	-3.0399692	0.1610341	-3.0399692	0.43692671	-0.19715136	0.27672342	-0.21348805
1	1	1	70	0	1	100	1	2.5	2.5	0.0095	2	1012924	502	573	673	743	1245	NaN	111	27	0	0	0	68	1	1	206	220	15	10.485893	0.1278658	0.77865804	0.1278658	0.77865804	0.32553734	-0.46481605	0.41655946	-0.37501273
1	1	1	71	0	3	100	1	2.5	2.5	0.0095	1	1015113	502	573	673	743	1245	NaN	111	27	1	0	0	69	1	1	119	132	14	4.7751311	0.059788354	-1.891664	0.059788354	-1.891664	0.40058311	0.054912868	0.38172646	-0.0018240157
1	1	1	71	0	3	100	1	2.5	2.5	0.0095	1	1015113	502	573	673	743	1245	NaN	111	27	1	0	0	69	2	1	297	308	12	8.9286523	0.091055587	0.058042852	0.091078357	0.062196822	0.17696713	-0.14267468	0.26786938	-0.13739252
1	1	1	72	0	1	300	2	2.5	2.5	0.0095	2	1017252	502	572	873	943	1445	NaN	111	6	1	0	0	70	1	1	789	806	18	12.991618	0.18314143	0.62264043	0.18314143	0.62264043	-0.0045401891	-0.28043423	0.14423318	-0.17362943
1	1	1	73	0	3	500	2	2.5	2.5	0.0095	2	1019611	502	572	1074	1145	1647	NaN	111	6	1	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1	1	74	0	3	500	2	2.5	2.5	0.0095	1	1022091	502	572	1074	1145	1647	NaN	111	27	1	0	0	72	1	1	78	115	38	19.736562	0.45964359	-2.9490046	0.46023775	-2.942493	0.81813382	-0.12829372	0.36698804	-0.21626937
1	1	1	74	0	3	500	2	2.5	2.5	0.0095	1	1022091	502	572	1074	1145	1647	NaN	111	27	1	0	0	72	2	1	256	276	21	10.600299	0.16977981	2.8919507	0.17035752	2.8789795	0.20495894	-0.35784682	0.040442147	-0.31590152
